symbol,t0,t0_bar,t0_kaydi,i,tepki,tepki_ham,tepki_evren,d_prev,d_next,evren_payda,neden,fazla20,fazla20_neden,payda20_min,fazla60,fazla60_neden,payda60_min
ABT,2018-04-18,2018-04-18,0.0,1331.0,0.006742,0.001338,-0.005405,2018-04-17,2018-04-19,240.0,,0.005501,,240.0,0.005284,,240.0
ABT,2018-07-18,2018-07-18,0.0,1394.0,0.01424,0.015605,0.001365,2018-07-17,2018-07-19,241.0,,-0.004936,,241.0,0.107313,,241.0
ABT,2018-10-17,2018-10-17,0.0,1458.0,-0.024159,-0.039605,-0.015447,2018-10-16,2018-10-18,241.0,,0.031978,,241.0,0.070211,,241.0
ABT,2019-01-23,2019-01-23,0.0,1523.0,-0.013034,-0.008812,0.004221,2019-01-22,2019-01-24,243.0,,-0.009467,,243.0,-0.069786,,243.0
ABT,2019-04-17,2019-04-17,0.0,1582.0,-0.029838,-0.032207,-0.002369,2019-04-16,2019-04-18,244.0,,0.041642,,244.0,0.090837,,244.0
ABT,2019-07-17,2019-07-17,0.0,1644.0,0.058291,0.055315,-0.002976,2019-07-16,2019-07-18,245.0,,0.000672,,245.0,-0.07565,,245.0
ABT,2019-10-16,2019-10-16,0.0,1708.0,0.00463,0.004879,0.000249,2019-10-15,2019-10-17,244.0,,-0.01014,,245.0,-0.063931,,245.0
ABT,2020-01-22,2020-01-22,0.0,1774.0,0.009948,0.011145,0.001197,2020-01-21,2020-01-23,245.0,,-0.03168,,245.0,0.227048,,245.0
ABT,2020-04-16,2020-04-16,0.0,1833.0,0.017634,0.055751,0.038117,2020-04-15,2020-04-17,247.0,,-0.03477,,247.0,-0.149562,,247.0
ABT,2020-07-16,2020-07-16,0.0,1896.0,0.025534,0.026052,0.000518,2020-07-15,2020-07-17,247.0,,-0.025889,,247.0,0.022028,,247.0
ABT,2020-10-21,2020-10-21,0.0,1964.0,0.002271,0.010336,0.008065,2020-10-20,2020-10-22,247.0,,-0.068965,,247.0,-0.155514,,247.0
ABT,2021-01-27,2021-01-27,0.0,2030.0,0.062049,0.049333,-0.012715,2021-01-26,2021-01-28,247.0,,-0.037064,,247.0,-0.110268,,247.0
ABT,2021-04-20,2021-04-20,0.0,2087.0,-0.019363,-0.015498,0.003864,2021-04-19,2021-04-21,247.0,,-0.05361,,247.0,-0.080954,,247.0
ABT,2021-07-22,2021-07-22,0.0,2152.0,0.008501,0.015297,0.006796,2021-07-21,2021-07-23,247.0,,0.044977,,247.0,-0.053506,,247.0
ABT,2021-10-20,2021-10-20,0.0,2215.0,0.039884,0.047846,0.007963,2021-10-19,2021-10-21,247.0,,0.00881,,247.0,-0.009788,,247.0
ABT,2022-01-26,2022-01-26,0.0,2282.0,-0.012707,-0.022958,-0.010251,2022-01-25,2022-01-27,248.0,,-0.017085,,248.0,-0.034328,,248.0
ABT,2022-04-20,2022-04-20,0.0,2340.0,0.04331,0.028255,-0.015055,2022-04-19,2022-04-21,248.0,,0.005303,,248.0,-0.004459,,248.0
ABT,2022-07-20,2022-07-20,0.0,2402.0,-0.004339,0.006913,0.011252,2022-07-19,2022-07-21,248.0,,-0.070715,,248.0,-0.0103,,248.0
ABT,2022-10-19,2022-10-19,0.0,2466.0,-0.078841,-0.093065,-0.014225,2022-10-18,2022-10-20,248.0,,-0.022182,,248.0,0.052338,,248.0
ABT,2023-01-25,2023-01-25,0.0,2532.0,-0.024193,-0.012974,0.011219,2023-01-24,2023-01-26,248.0,,-0.063157,,248.0,0.018281,,248.0
ABT,2023-04-19,2023-04-19,0.0,2590.0,0.065208,0.05953,-0.005679,2023-04-18,2023-04-20,248.0,,0.002054,,248.0,-0.095517,,248.0
ABT,2023-07-20,2023-07-20,0.0,2653.0,0.064357,0.065343,0.000986,2023-07-19,2023-07-21,249.0,,-0.041413,,249.0,-0.132357,,249.0
ABT,2023-10-18,2023-10-18,0.0,2716.0,0.061775,0.035815,-0.02596,2023-10-17,2023-10-19,249.0,,-0.023488,,249.0,0.071705,,249.0
ABT,2024-01-24,2024-01-24,0.0,2782.0,-0.017884,-0.013596,0.004287,2024-01-23,2024-01-25,249.0,,0.033601,,249.0,-0.066413,,249.0
ABT,2024-04-17,2024-04-17,0.0,2840.0,-0.034506,-0.036077,-0.001571,2024-04-16,2024-04-18,249.0,,-0.060806,,249.0,-0.094309,,249.0
ABT,2024-07-18,2024-07-18,0.0,2903.0,-0.011906,-0.025315,-0.01341,2024-07-17,2024-07-19,249.0,,0.081534,,249.0,0.078085,,249.0
ABT,2024-10-16,2024-10-16,0.0,2966.0,0.009789,0.015855,0.006066,2024-10-15,2024-10-17,249.0,,-0.032952,,249.0,-0.021854,,249.0
ABT,2025-01-22,2025-01-22,0.0,3031.0,0.052915,0.055056,0.002141,2025-01-21,2025-01-23,249.0,,0.075209,,249.0,0.173197,,249.0
ABT,2025-04-16,2025-04-16,0.0,3090.0,0.042652,0.037712,-0.00494,2025-04-15,2025-04-17,249.0,,-0.071412,,249.0,-0.126111,,249.0
ABT,2025-07-17,2025-07-17,0.0,3152.0,-0.068033,-0.061257,0.006776,2025-07-16,2025-07-18,249.0,,0.036152,,249.0,0.06489,,249.0
ABT,2025-10-15,2025-10-15,0.0,3215.0,-0.03525,-0.04232,-0.00707,2025-10-14,2025-10-16,249.0,,-0.009803,,249.0,-0.095266,,249.0
ABT,2026-01-22,2026-01-22,0.0,3282.0,-0.110515,-0.110246,0.000269,2026-01-21,2026-01-23,249.0,,0.011103,,249.0,-0.144903,,249.0
ABT,2026-04-16,2026-04-16,0.0,3340.0,-0.061047,-0.04677,0.014277,2026-04-15,2026-04-17,249.0,,-0.127593,,249.0,-0.119918,,249.0
ABT,2026-07-16,2026-07-16,0.0,3402.0,0.127618,0.127814,0.000196,2026-07-15,2026-07-17,249.0,,,ufuk_penceresi_seri_disi,,,ufuk_penceresi_seri_disi,
ADBE,2010-03-23,2010-03-23,0.0,1565.0,0.04438,0.044635,0.000255,2010-03-22,2010-03-24,206.0,,-0.085074,,206.0,-0.082892,,206.0
ADBE,2010-06-22,2010-06-22,0.0,1628.0,-0.060739,-0.083006,-0.022267,2010-06-21,2010-06-23,206.0,,-0.069705,,207.0,0.040867,,207.0
ADBE,2010-09-21,2010-09-21,0.0,1691.0,-0.185524,-0.194503,-0.00898,2010-09-20,2010-09-22,211.0,,0.006639,,210.0,-0.07878,,210.0
ADBE,2010-12-20,2010-12-20,0.0,1754.0,0.063315,0.074331,0.011017,2010-12-17,2010-12-21,213.0,,0.079131,,213.0,0.00466,,213.0
ADBE,2011-03-22,2011-03-22,0.0,1817.0,-0.020965,-0.020408,0.000557,2011-03-21,2011-03-23,214.0,,0.042389,,214.0,-0.021825,,213.0
ADBE,2011-06-21,2011-06-21,0.0,1880.0,-0.041403,-0.030372,0.011031,2011-06-20,2011-06-22,215.0,,-0.047659,,215.0,-0.074954,,215.0
ADBE,2011-09-20,2011-09-20,0.0,1943.0,0.020544,-0.015038,-0.035581,2011-09-19,2011-09-21,216.0,,0.026679,,216.0,0.018969,,216.0
ADBE,2011-12-15,2011-12-15,0.0,2004.0,0.052452,0.063348,0.010896,2011-12-14,2011-12-16,216.0,,-0.031341,,216.0,0.031432,,215.0
ADBE,2012-03-19,2012-03-19,0.0,2067.0,-0.018862,-0.019515,-0.000653,2012-03-16,2012-03-20,216.0,,0.026881,,216.0,0.015549,,216.0
ADBE,2012-06-19,2012-06-19,0.0,2131.0,-0.029696,-0.019614,0.010082,2012-06-18,2012-06-20,219.0,,-0.024736,,218.0,-0.04274,,218.0
ADBE,2012-09-19,2012-09-19,0.0,2195.0,0.060386,0.060178,-0.000208,2012-09-18,2012-09-20,221.0,,-0.034433,,221.0,0.074662,,220.0
ADBE,2012-12-13,2012-12-13,0.0,2253.0,0.052077,0.044494,-0.007583,2012-12-12,2012-12-14,222.0,,-0.036128,,222.0,-0.031279,,222.0
ADBE,2013-03-19,2013-03-19,0.0,2317.0,0.028158,0.034096,0.005938,2013-03-18,2013-03-20,225.0,,0.058567,,223.0,-0.041408,,223.0
ADBE,2013-06-18,2013-06-18,0.0,2380.0,0.061516,0.055082,-0.006434,2013-06-17,2013-06-19,225.0,,0.010152,,224.0,-0.016983,,224.0
ADBE,2013-09-17,2013-09-17,0.0,2443.0,0.073486,0.092231,0.018745,2013-09-16,2013-09-18,225.0,,-0.000191,,225.0,0.005706,,225.0
ADBE,2013-12-12,2013-12-12,0.0,2504.0,0.114304,0.114385,8.2e-05,2013-12-11,2013-12-13,226.0,,-0.076337,,221.0,0.027035,,221.0
ADBE,2014-03-18,2014-03-18,0.0,2568.0,-0.00837,-0.007921,0.000448,2014-03-17,2014-03-19,226.0,,-0.065408,,226.0,-0.053031,,226.0
ADBE,2014-06-17,2014-06-17,0.0,2631.0,0.068079,0.080745,0.012666,2014-06-16,2014-06-18,227.0,,-0.01921,,227.0,-0.043423,,227.0
ADBE,2014-09-16,2014-09-16,0.0,2694.0,-0.052022,-0.042266,0.009757,2014-09-15,2014-09-17,229.0,,-0.024766,,229.0,0.009391,,229.0
ADBE,2014-12-11,2014-12-11,0.0,2755.0,0.097181,0.088332,-0.008849,2014-12-10,2014-12-12,229.0,,-0.085386,,229.0,-0.043599,,229.0
ADBE,2015-03-17,2015-03-17,0.0,2819.0,-0.027129,-0.018384,0.008745,2015-03-16,2015-03-18,230.0,,-0.01565,,230.0,0.03062,,230.0
ADBE,2015-06-16,2015-06-16,0.0,2882.0,-0.021142,-0.012548,0.008594,2015-06-15,2015-06-17,231.0,,0.055795,,231.0,0.078645,,231.0
ADBE,2015-09-17,2015-09-17,0.0,2947.0,0.024205,0.008941,-0.015265,2015-09-16,2015-09-18,234.0,,0.037087,,234.0,0.116591,,234.0
ADBE,2015-12-10,2015-12-10,0.0,3006.0,0.038729,0.020768,-0.017961,2015-12-09,2015-12-11,235.0,,0.01871,,235.0,-0.082698,,235.0
ADBE,2016-03-17,2016-03-17,0.0,3072.0,0.045146,0.059544,0.014398,2016-03-16,2016-03-18,235.0,,0.002755,,235.0,0.006764,,235.0
ADBE,2016-06-21,2016-06-21,0.0,3138.0,-0.040403,-0.040616,-0.000213,2016-06-20,2016-06-22,235.0,,0.00261,,235.0,0.027393,,235.0
ADBE,2016-09-20,2016-09-20,0.0,3201.0,0.0678,0.08126,0.01346,2016-09-19,2016-09-21,235.0,,0.015884,,235.0,-0.072625,,235.0
ADBE,2016-12-15,2016-12-15,0.0,3262.0,-0.02515,-0.021359,0.003791,2016-12-14,2016-12-16,235.0,,0.030324,,235.0,0.116591,,235.0
ADBE,2017-03-16,2017-03-16,0.0,3323.0,0.042774,0.040128,-0.002646,2017-03-15,2017-03-17,237.0,,0.03162,,237.0,0.040824,,237.0
ADBE,2017-06-20,2017-06-20,0.0,3389.0,0.035937,0.027716,-0.008221,2017-06-19,2017-06-21,237.0,,0.015404,,237.0,0.037317,,237.0
ADBE,2017-09-19,2017-09-19,0.0,3452.0,-0.037732,-0.037299,0.000434,2017-09-18,2017-09-20,238.0,,-0.022742,,238.0,0.105081,,238.0
ADBE,2017-12-14,2017-12-14,0.0,3513.0,-0.001007,0.003846,0.004853,2017-12-13,2017-12-15,239.0,,0.048196,,239.0,0.205074,,239.0
ADBE,2018-03-15,2018-03-15,0.0,3574.0,0.030771,0.032549,0.001778,2018-03-14,2018-03-16,239.0,,0.023926,,239.0,0.092495,,239.0
ADBE,2018-06-14,2018-06-14,0.0,3637.0,-0.020537,-0.016827,0.00371,2018-06-13,2018-06-15,240.0,,0.019,,240.0,0.019471,,240.0
ADBE,2018-09-13,2018-09-13,0.0,3700.0,0.019352,0.025766,0.006414,2018-09-12,2018-09-14,241.0,,-0.064938,,241.0,-0.024011,,241.0
ADBE,2018-12-13,2018-12-13,0.0,3763.0,-0.046707,-0.063327,-0.01662,2018-12-12,2018-12-14,243.0,,0.015627,,243.0,0.0439,,243.0
ADBE,2019-03-14,2019-03-14,0.0,3824.0,-0.030971,-0.027574,0.003397,2019-03-13,2019-03-15,243.0,,0.029654,,243.0,0.061575,,243.0
ADBE,2019-06-18,2019-06-18,0.0,3890.0,0.042378,0.05664,0.014262,2019-06-17,2019-06-19,245.0,,0.042368,,245.0,-0.088372,,245.0
ADBE,2019-09-17,2019-09-17,0.0,3953.0,-0.01308,-0.011346,0.001734,2019-09-16,2019-09-18,245.0,,0.010452,,245.0,0.046795,,244.0
ADBE,2019-12-12,2019-12-12,0.0,4014.0,0.03941,0.046751,0.007341,2019-12-11,2019-12-13,245.0,,0.050895,,245.0,0.166473,,245.0
ADBE,2020-03-12,2020-03-12,0.0,4075.0,0.092563,0.064302,-0.028261,2020-03-11,2020-03-13,245.0,,-0.113122,,245.0,-0.118268,,245.0
ADBE,2020-06-11,2020-06-11,0.0,4138.0,0.048271,-0.000688,-0.04896,2020-06-10,2020-06-12,247.0,,0.127127,,247.0,0.107038,,247.0
ADBE,2020-09-15,2020-09-15,0.0,4204.0,-0.029759,-0.020395,0.009364,2020-09-14,2020-09-16,247.0,,0.055541,,247.0,-0.136277,,247.0
ADBE,2020-12-10,2020-12-10,0.0,4265.0,-0.013974,-0.016186,-0.002212,2020-12-09,2020-12-11,247.0,,-0.045419,,247.0,-0.181185,,247.0
ADBE,2021-03-23,2021-03-23,0.0,4334.0,0.014068,-0.001989,-0.016058,2021-03-22,2021-03-24,247.0,,0.0705,,247.0,0.135169,,247.0
ADBE,2021-06-17,2021-06-17,0.0,4394.0,0.062765,0.04097,-0.021795,2021-06-16,2021-06-18,247.0,,0.053531,,247.0,0.091751,,247.0
ADBE,2021-09-21,2021-09-21,0.0,4460.0,-0.033944,-0.023718,0.010226,2021-09-20,2021-09-22,247.0,,-0.020903,,247.0,-0.048824,,247.0
ADBE,2021-12-16,2021-12-16,0.0,4521.0,-0.107792,-0.116907,-0.009115,2021-12-15,2021-12-17,247.0,,-0.098479,,247.0,-0.209791,,247.0
ADBE,2022-03-22,2022-03-22,0.0,4586.0,-0.065371,-0.06766,-0.002289,2022-03-21,2022-03-23,248.0,,-0.017137,,248.0,0.010936,,248.0
ADBE,2022-06-16,2022-06-16,0.0,4646.0,-0.008888,-0.042794,-0.033907,2022-06-15,2022-06-17,248.0,,0.006761,,248.0,-0.058828,,248.0
ADBE,2022-09-15,2022-09-15,0.0,4708.0,-0.174598,-0.193852,-0.019254,2022-09-14,2022-09-16,248.0,,0.036954,,248.0,0.060463,,248.0
ADBE,2022-12-15,2022-12-15,0.0,4772.0,0.030266,-0.00406,-0.034325,2022-12-14,2022-12-16,248.0,,-0.035094,,248.0,-0.013437,,248.0
ADBE,2023-03-15,2023-03-15,0.0,4832.0,0.059907,0.059881,-2.6e-05,2023-03-14,2023-03-16,248.0,,0.03128,,248.0,0.23257,,248.0
ADBE,2023-06-15,2023-06-15,0.0,4896.0,0.023883,0.032636,0.008753,2023-06-14,2023-06-16,249.0,,0.02757,,249.0,0.089344,,249.0
ADBE,2023-09-14,2023-09-14,0.0,4958.0,-0.045924,-0.044566,0.001358,2023-09-13,2023-09-15,249.0,,0.09741,,249.0,0.122379,,249.0
ADBE,2023-12-13,2023-12-13,0.0,5021.0,-0.107006,-0.07736,0.029646,2023-12-12,2023-12-14,249.0,,0.022305,,249.0,-0.071115,,249.0
ADBE,2024-03-14,2024-03-14,0.0,5083.0,-0.13133,-0.141383,-0.010052,2024-03-13,2024-03-15,249.0,,-0.0291,,249.0,-0.088494,,249.0
ADBE,2024-06-13,2024-06-13,0.0,5146.0,0.150077,0.142301,-0.007776,2024-06-12,2024-06-14,249.0,,0.042143,,249.0,0.053624,,249.0
ADBE,2024-09-12,2024-09-12,0.0,5208.0,-0.089076,-0.074968,0.014108,2024-09-11,2024-09-13,249.0,,-0.085986,,249.0,-0.036305,,249.0
ADBE,2024-12-11,2024-12-11,0.0,5271.0,-0.128776,-0.132383,-0.003607,2024-12-10,2024-12-12,249.0,,-0.103463,,249.0,-0.019758,,249.0
ADBE,2025-03-12,2025-03-12,0.0,5331.0,-0.117458,-0.128718,-0.01126,2025-03-11,2025-03-13,249.0,,-0.013394,,249.0,0.050342,,249.0
ADBE,2025-06-12,2025-06-12,0.0,5395.0,-0.040865,-0.051255,-0.01039,2025-06-11,2025-06-13,249.0,,-0.109071,,249.0,-0.153882,,249.0
ADBE,2025-09-11,2025-09-11,0.0,5457.0,-0.009519,-0.002285,0.007234,2025-09-10,2025-09-12,249.0,,-0.0147,,249.0,-0.043923,,249.0
ADBE,2025-12-10,2025-12-10,0.0,5520.0,-0.00244,0.017745,0.020185,2025-12-09,2025-12-11,249.0,,-0.072956,,249.0,-0.249765,,249.0
ADBE,2026-03-12,2026-03-12,0.0,5582.0,-0.071926,-0.089076,-0.01715,2026-03-11,2026-03-13,249.0,,-0.118744,,249.0,-0.085721,,249.0
ADBE,2026-06-11,2026-06-11,0.0,5645.0,-0.150436,-0.125803,0.024632,2026-06-10,2026-06-12,249.0,,0.123726,,249.0,,ufuk_penceresi_seri_disi,
ADI,2010-02-17,2010-02-17,0.0,1541.0,0.022377,0.033916,0.011539,2010-02-16,2010-02-18,206.0,,-0.037831,,206.0,-0.115486,,206.0
ADI,2010-05-18,2010-05-18,0.0,1604.0,0.036501,0.014815,-0.021687,2010-05-17,2010-05-19,206.0,,0.047556,,206.0,-0.005321,,206.0
ADI,2010-08-17,2010-08-17,0.0,1667.0,0.044234,0.060649,0.016415,2010-08-16,2010-08-18,210.0,,-0.072323,,209.0,0.026659,,209.0
ADI,2010-11-22,2010-11-22,0.0,1735.0,0.02347,0.015065,-0.008405,2010-11-19,2010-11-23,212.0,,-0.004588,,212.0,0.004918,,212.0
ADI,2011-02-15,2011-02-15,0.0,1793.0,-0.009285,-0.003659,0.005626,2011-02-14,2011-02-16,214.0,,-0.052361,,214.0,-0.01921,,213.0
ADI,2011-05-17,2011-05-17,0.0,1856.0,0.041017,0.050555,0.009538,2011-05-16,2011-05-18,215.0,,-0.076545,,215.0,-0.128738,,215.0
ADI,2011-08-16,2011-08-16,0.0,1919.0,-0.000375,-0.012157,-0.011782,2011-08-15,2011-08-17,216.0,,0.070755,,216.0,0.061607,,216.0
ADI,2011-11-21,2011-11-21,0.0,1987.0,-0.032074,-0.056091,-0.024017,2011-11-18,2011-11-22,216.0,,0.012744,,216.0,0.028168,,215.0
ADI,2012-02-22,2012-02-22,0.0,2049.0,-0.022672,-0.021398,0.001274,2012-02-21,2012-02-23,217.0,,-0.005622,,216.0,-0.051274,,216.0
ADI,2012-05-22,2012-05-22,0.0,2112.0,-0.01189,-0.005297,0.006594,2012-05-21,2012-05-23,219.0,,0.042612,,219.0,0.077008,,218.0
ADI,2012-08-21,2012-08-21,0.0,2175.0,-0.017355,-0.02072,-0.003365,2012-08-20,2012-08-22,221.0,,1.3e-05,,221.0,0.019314,,220.0
ADI,2012-11-27,2012-11-27,0.0,2241.0,-0.005015,0.000495,0.00551,2012-11-26,2012-11-28,222.0,,0.016162,,222.0,0.012074,,222.0
ADI,2013-02-19,2013-02-19,0.0,2297.0,0.001332,-0.00823,-0.009562,2013-02-15,2013-02-20,225.0,,-0.045688,,225.0,-0.107394,,223.0
ADI,2013-05-21,2013-05-21,0.0,2361.0,-0.017055,-0.028163,-0.011108,2013-05-20,2013-05-22,224.0,,0.028456,,224.0,0.037047,,224.0
ADI,2013-08-20,2013-08-20,0.0,2424.0,-0.0185,-0.017371,0.001129,2013-08-19,2013-08-21,225.0,,-0.030713,,225.0,-0.027299,,225.0
ADI,2013-11-26,2013-11-26,0.0,2493.0,-0.027147,-0.022553,0.004594,2013-11-25,2013-11-27,226.0,,0.020119,,221.0,-0.015792,,221.0
ADI,2014-02-18,2014-02-18,0.0,2548.0,0.019203,0.015757,-0.003446,2014-02-14,2014-02-19,226.0,,-0.031992,,226.0,-0.046101,,226.0
ADI,2014-05-20,2014-05-20,0.0,2612.0,-0.012518,-0.012505,1.3e-05,2014-05-19,2014-05-21,227.0,,0.031385,,226.0,-0.056244,,226.0
ADI,2014-08-26,2014-08-26,0.0,2680.0,-0.018609,-0.017331,0.001278,2014-08-25,2014-08-27,229.0,,-0.019784,,229.0,-0.043324,,229.0
ADI,2014-11-25,2014-11-25,0.0,2744.0,0.05054,0.053282,0.002742,2014-11-24,2014-11-26,229.0,,0.025817,,229.0,0.044574,,229.0
ADI,2015-02-17,2015-02-17,0.0,2799.0,0.019958,0.023313,0.003354,2015-02-13,2015-02-18,229.0,,0.011514,,229.0,0.059171,,229.0
ADI,2015-05-19,2015-05-19,0.0,2863.0,0.047293,0.044508,-0.002786,2015-05-18,2015-05-20,231.0,,0.026306,,231.0,-0.094867,,231.0
ADI,2015-08-18,2015-08-18,0.0,2926.0,-0.005734,-0.018824,-0.013089,2015-08-17,2015-08-19,234.0,,0.042643,,234.0,0.043037,,234.0
ADI,2015-11-24,2015-11-24,0.0,2995.0,0.056358,0.060739,0.004381,2015-11-23,2015-11-25,235.0,,-0.052409,,235.0,-0.072168,,235.0
ADI,2016-02-17,2016-02-17,0.0,3051.0,-0.016561,-0.000576,0.015985,2016-02-16,2016-02-18,235.0,,0.01295,,235.0,-0.060348,,235.0
ADI,2016-05-18,2016-05-18,0.0,3115.0,0.012064,0.00596,-0.006104,2016-05-17,2016-05-19,235.0,,-0.002988,,235.0,0.068044,,235.0
ADI,2016-08-17,2016-08-17,0.0,3178.0,-0.018316,-0.01156,0.006756,2016-08-16,2016-08-18,235.0,,0.000528,,235.0,0.008384,,235.0
ADI,2016-11-22,2016-11-22,0.0,3246.0,0.047437,0.053996,0.006559,2016-11-21,2016-11-23,235.0,,-0.024963,,235.0,0.040585,,235.0
ADI,2017-02-15,2017-02-15,0.0,3303.0,0.051556,0.053058,0.001502,2017-02-14,2017-02-16,236.0,,0.000625,,236.0,-0.063352,,236.0
ADI,2017-05-31,2017-05-31,0.0,3375.0,-0.040794,-0.030542,0.010252,2017-05-30,2017-06-01,237.0,,-0.034285,,237.0,-0.036246,,237.0
ADI,2017-08-30,2017-08-30,0.0,3439.0,0.040075,0.051791,0.011716,2017-08-29,2017-08-31,238.0,,-0.002628,,238.0,-0.010977,,238.0
ADI,2017-11-21,2017-11-21,0.0,3497.0,-0.053211,-0.047491,0.005719,2017-11-20,2017-11-22,239.0,,-0.032163,,239.0,-0.045144,,239.0
ADI,2018-02-28,2018-02-28,0.0,3563.0,-0.023303,-0.042814,-0.019511,2018-02-27,2018-03-01,239.0,,0.035125,,239.0,0.047567,,239.0
ADI,2018-05-30,2018-05-30,0.0,3626.0,0.025582,0.029558,0.003976,2018-05-29,2018-05-31,240.0,,-0.011408,,240.0,-0.055657,,240.0
ADI,2018-08-22,2018-08-22,0.0,3685.0,0.017833,0.015325,-0.002508,2018-08-21,2018-08-23,241.0,,-0.048827,,241.0,-0.039196,,241.0
ADI,2018-11-20,2018-11-20,0.0,3748.0,0.059606,0.048644,-0.010963,2018-11-19,2018-11-21,242.0,,-0.007558,,242.0,0.108773,,242.0
ADI,2019-02-20,2019-02-20,0.0,3808.0,0.011694,0.010171,-0.001523,2019-02-19,2019-02-21,243.0,,0.02268,,243.0,-0.040193,,243.0
ADI,2019-05-22,2019-05-22,0.0,3872.0,0.005508,-0.011514,-0.017022,2019-05-21,2019-05-23,244.0,,0.088839,,244.0,0.081782,,244.0
ADI,2019-08-21,2019-08-21,0.0,3935.0,-0.022836,-0.015051,0.007785,2019-08-20,2019-08-22,245.0,,0.031498,,245.0,-0.015107,,244.0
ADI,2019-11-26,2019-11-26,0.0,4003.0,-0.000452,0.006818,0.00727,2019-11-25,2019-11-27,245.0,,0.02186,,245.0,0.027427,,245.0
ADI,2020-02-19,2020-02-19,0.0,4059.0,0.045083,0.050434,0.005351,2020-02-18,2020-02-20,245.0,,0.01477,,245.0,0.02899,,245.0
ADI,2020-05-20,2020-05-20,0.0,4123.0,0.031856,0.044014,0.012158,2020-05-19,2020-05-21,247.0,,0.017697,,247.0,-0.109101,,247.0
ADI,2020-08-19,2020-08-19,0.0,4186.0,0.004826,-0.003648,-0.008474,2020-08-18,2020-08-20,247.0,,-0.030584,,247.0,0.066798,,247.0
ADI,2020-11-24,2020-11-24,0.0,4254.0,-0.024227,-0.008171,0.016056,2020-11-23,2020-11-25,247.0,,0.0335,,247.0,0.055317,,247.0
ADI,2021-02-17,2021-02-17,0.0,4310.0,-0.00964,-0.014954,-0.005314,2021-02-16,2021-02-18,247.0,,-0.068796,,247.0,-0.150836,,247.0
ADI,2021-05-19,2021-05-19,0.0,4374.0,0.087399,0.093084,0.005685,2021-05-18,2021-05-20,247.0,,0.035358,,247.0,0.020806,,247.0
ADI,2021-08-18,2021-08-18,0.0,4437.0,0.01508,0.002946,-0.012134,2021-08-17,2021-08-19,247.0,,0.023539,,247.0,0.031669,,247.0
ADI,2021-11-23,2021-11-23,0.0,4505.0,-0.023589,-0.016334,0.007254,2021-11-22,2021-11-24,247.0,,-0.054562,,247.0,-0.087452,,247.0
ADI,2022-02-16,2022-02-16,0.0,4563.0,0.006725,-0.009936,-0.016661,2022-02-15,2022-02-17,248.0,,-0.016021,,248.0,0.030928,,248.0
ADI,2022-05-18,2022-05-18,0.0,4626.0,0.022409,-0.0177,-0.040109,2022-05-17,2022-05-19,248.0,,-0.036947,,248.0,0.040581,,248.0
ADI,2022-08-17,2022-08-17,0.0,4688.0,-0.043681,-0.049765,-0.006084,2022-08-16,2022-08-18,248.0,,-0.061196,,248.0,-0.025615,,248.0
ADI,2022-11-22,2022-11-22,0.0,4756.0,0.042815,0.062547,0.019732,2022-11-21,2022-11-23,248.0,,0.026292,,248.0,0.09814,,248.0
ADI,2023-02-15,2023-02-15,0.0,4813.0,0.070296,0.061849,-0.008447,2023-02-14,2023-02-16,248.0,,0.016269,,248.0,-0.030698,,248.0
ADI,2023-05-24,2023-05-24,0.0,4881.0,-0.073303,-0.082642,-0.009339,2023-05-23,2023-05-25,249.0,,0.032416,,249.0,-0.03957,,249.0
ADI,2023-08-23,2023-08-23,0.0,4943.0,-0.01242,-0.016812,-0.004392,2023-08-22,2023-08-24,249.0,,0.013095,,249.0,0.028858,,249.0
ADI,2023-11-21,2023-11-21,0.0,5006.0,-0.009795,-0.006256,0.003538,2023-11-20,2023-11-22,249.0,,0.000579,,249.0,-0.047991,,249.0
ADI,2024-02-21,2024-02-21,0.0,5067.0,-0.001101,0.013252,0.014354,2024-02-20,2024-02-22,249.0,,-0.022506,,249.0,0.067636,,249.0
ADI,2024-05-22,2024-05-22,0.0,5131.0,0.099951,0.082718,-0.017233,2024-05-21,2024-05-23,249.0,,-0.026813,,249.0,-0.084631,,249.0
ADI,2024-08-21,2024-08-21,0.0,5193.0,-0.007823,-0.00707,0.000753,2024-08-20,2024-08-22,249.0,,0.022958,,249.0,-0.105193,,249.0
ADI,2024-11-26,2024-11-26,0.0,5261.0,-0.027766,-0.02867,-0.000904,2024-11-25,2024-11-27,249.0,,0.042991,,249.0,0.100694,,249.0
ADI,2025-02-19,2025-02-19,0.0,5316.0,0.104612,0.107166,0.002554,2025-02-18,2025-02-20,249.0,,-0.093273,,249.0,-0.032572,,249.0
ADI,2025-05-22,2025-05-22,0.0,5381.0,-0.044821,-0.052876,-0.008054,2025-05-21,2025-05-23,249.0,,0.064836,,249.0,0.01244,,249.0
ADI,2025-08-20,2025-08-20,0.0,5442.0,0.074171,0.071646,-0.002526,2025-08-19,2025-08-21,249.0,,-0.011716,,249.0,-0.059734,,249.0
ADI,2025-11-25,2025-11-25,0.0,5510.0,0.056472,0.07736,0.020888,2025-11-24,2025-11-26,249.0,,0.046723,,249.0,0.289195,,249.0
ADI,2026-02-18,2026-02-18,0.0,5566.0,0.02085,0.023081,0.002231,2026-02-17,2026-02-19,249.0,,-0.063263,,249.0,0.222001,,249.0
